Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775138317,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138318,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138319,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138320,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138321,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138322,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138323,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138324,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138325,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138326,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138327,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138328,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138329,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138330,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138331,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138332,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138333,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138334,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138335,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138336,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138337,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138338,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138339,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138340,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138341,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138342,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138343,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138344,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138345,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138346,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138347,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138348,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138349,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138350,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138351,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138352,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138353,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138354,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138355,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138356,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138357,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138358,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138359,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138360,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138361,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138362,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138363,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138364,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138365,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138366,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138367,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138368,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138369,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138370,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138371,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138372,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138373,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138374,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138375,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138376,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138377,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138378,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138379,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138380,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138381,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138382,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138383,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138384,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138385,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775138386,5,,Aggregated,0.000000,0.000000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1,0,99574.74119999097,99574.74119999097,99574.74119999097,99574.74119999097,882.0
1775138387,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138388,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138389,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138390,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138391,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138392,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138393,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138394,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138395,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138396,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138397,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138398,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138399,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138400,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138401,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138402,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138403,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138404,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138405,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138406,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138407,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138408,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138409,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138410,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138412,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138413,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138414,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138415,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138416,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138417,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138418,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138419,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138420,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138421,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138422,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138423,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138424,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138425,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138426,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138427,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138428,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138429,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138430,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138431,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138432,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138433,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138434,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138435,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138436,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138437,5,,Aggregated,0.000000,0.000000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,2,0,100000,100589.96049998677,99574.74119999097,101605.17979998258,913.0
1775138438,5,,Aggregated,0.000000,0.000000,150000,153000,153000,154000,154000,154000,154000,154000,154000,154000,154000,5,0,150000,131587.74053999223,99574.74119999097,153920.02349998802,930.6
1775138439,5,,Aggregated,0.000000,0.000000,150000,153000,153000,154000,154000,154000,154000,154000,154000,154000,154000,5,0,150000,131587.74053999223,99574.74119999097,153920.02349998802,930.6
1775138440,5,,Aggregated,0.000000,0.000000,150000,153000,153000,154000,154000,154000,154000,154000,154000,154000,154000,5,0,150000,131587.74053999223,99574.74119999097,153920.02349998802,930.6
1775138441,5,,Aggregated,0.000000,0.000000,150000,153000,153000,154000,154000,154000,154000,154000,154000,154000,154000,5,0,150000,131587.74053999223,99574.74119999097,153920.02349998802,930.6
1775138442,5,,Aggregated,0.000000,0.000000,150000,153000,153000,154000,154000,154000,154000,154000,154000,154000,154000,5,0,150000,131587.74053999223,99574.74119999097,153920.02349998802,930.6
